641;ALGOT;Bookcases & shelving units;458.0
642;ALGOT;Bookcases & shelving units;414.0
643;IVAR;Bookcases & shelving units;1000.0
644;JONAXEL;Bookcases & shelving units;745.0
645;ALGOT;Bookcases & shelving units;134.6
646;OLAUS;Bookcases & shelving units;386.0
647;IVAR;Bookcases & shelving units;1870.0
648;VITTSJÖ;Bookcases & shelving units;1035.0
649;ALGOT;Bookcases & shelving units;321.0
650;EKET;Bookcases & shelving units;75.0
651;BILLSBRO;Bookcases & shelving units;15.0
652;HISHULT;Bookcases & shelving units;17.0
653;BILLSBRO;Bookcases & shelving units;25.0
654;KLACKBERG;Bookcases & shelving units;35.0
655;BROR;Bookcases & shelving units;1545.0
656;BESTÅ;Bookcases & shelving units;150.0
657;OXBERG;Bookcases & shelving units;100.0
658;EKET;Bookcases & shelving units;250.0
659;BEKANT;Bookcases & shelving units;1495.0
660;JONAXEL;Bookcases & shelving units;885.0
661;SELSVIKEN;Bookcases & shelving units;150.0
662;ENERYDA;Bookcases & shelving units;35.0
663;ÖSTERNÄS;Bookcases & shelving units;70.0
664;IVAR;Bookcases & shelving units;75.0
665;OXBERG;Bookcases & shelving units;245.0
666;IVAR;Bookcases & shelving units;726.0
667;IVAR;Bookcases & shelving units;563.0
668;HAVSTA;Bookcases & shelving units;80.0
669;ALGOT;Bookcases & shelving units;231.6
670;BILLSBRO;Bookcases & shelving units;45.0
671;KALLAX;Bookcases & shelving units;895.0
672;BJÄRRED;Bookcases & shelving units;49.0
673;SVALNÄS;Bookcases & shelving units;1830.0
674;IVAR;Bookcases & shelving units;1085.0
675;ALGOT;Bookcases & shelving units;234.0
676;BILLSBRO;Bookcases & shelving units;69.0
677;EKET;Bookcases & shelving units;1218.0
678;BILLY / BOTTNA;Bookcases & shelving units;315.0
679;UPPLEVA;Bookcases & shelving units;199.0
680;BROR;Bookcases & shelving units;2150.0
681;EKET;Bookcases & shelving units;661.0
682;VITTSJÖ;Bookcases & shelving units;695.0
683;ALGOT;Bookcases & shelving units;528.2
684;BILLSBRO;Bookcases & shelving units;49.0
685;UPPLEVA;Bookcases & shelving units;145.0
686;ALGOT;Bookcases & shelving units;474.2
687;GALANT;Bookcases & shelving units;695.0
688;SVALNÄS;Bookcases & shelving units;1840.0
689;ALGOT;Bookcases & shelving units;477.0
690;IVAR;Bookcases & shelving units;498.0
691;HANVIKEN;Bookcases & shelving units;50.0
692;HAVSTA;Bookcases & shelving units;2980.0
693;BROR;Bookcases & shelving units;1335.0
694;ALGOT;Bookcases & shelving units;383.8
695;VASSVIKEN;Bookcases & shelving units;100.0
696;EKET;Bookcases & shelving units;978.0
697;KALLRÖR;Bookcases & shelving units;25.0
698;BILLSBRO;Bookcases & shelving units;15.0
699;IVAR;Bookcases & shelving units;878.0
700;BAGGANÄS;Bookcases & shelving units;50.0
701;BROR;Bookcases & shelving units;1335.0
702;BILLY;Bookcases & shelving units;20.0
703;SINDVIK;Bookcases & shelving units;150.0
704;MÖLLARP;Bookcases & shelving units;12.0
705;KALLVIKEN;Bookcases & shelving units;170.0
706;KALLVIKEN;Bookcases & shelving units;135.0
707;KALLVIKEN;Bookcases & shelving units;95.0
708;BROR;Bookcases & shelving units;530.0
709;IVAR;Bookcases & shelving units;39.0
710;MOSSARYD;Bookcases & shelving units;29.0
711;EKET;Bookcases & shelving units;20.0
712;BROR;Bookcases & shelving units;670.0
713;VITTSJÖ;Bookcases & shelving units;790.0
714;BESTÅ;Bookcases & shelving units;225.0
715;ALGOT;Bookcases & shelving units;204.0
716;EKET;Bookcases & shelving units;75.0
717;OXBERG;Bookcases & shelving units;80.0
718;SVALNÄS;Bookcases & shelving units;310.0
719;BROR;Bookcases & shelving units;90.0
720;KLIMPEN;Bookcases & shelving units;345.0
721;HANVIKEN;Bookcases & shelving units;75.0
722;STALLARP;Bookcases & shelving units;45.0
723;KALLRÖR;Bookcases & shelving units;45.0
724;BESTÅ;Bookcases & shelving units;195.0
725;HAVSTA;Bookcases & shelving units;545.0
726;SVALNÄS;Bookcases & shelving units;410.0
727;BROR;Bookcases & shelving units;1315.0
728;SINDVIK;Bookcases & shelving units;100.0
729;HYLLIS;Bookcases & shelving units;141.0
730;ALGOT;Bookcases & shelving units;20.0
731;BROR;Bookcases & shelving units;375.0
732;GLASSVIK;Bookcases & shelving units;195.0
733;TIMMERVIKEN;Bookcases & shelving units;60.0
734;BESTÅ;Bookcases & shelving units;2635.0
735;STOCKVIKEN;Bookcases & shelving units;210.0
736;BESTÅ;Bookcases & shelving units;480.0
737;ALGOT / SKÅDIS;Bookcases & shelving units;598.0
738;BROR;Bookcases & shelving units;90.0
739;SVALNÄS;Bookcases & shelving units;1395.0
740;BILLY / MORLIDEN;Bookcases & shelving units;595.0
741;IVAR;Bookcases & shelving units;365.0
742;GALANT;Bookcases & shelving units;395.0
743;EKET;Bookcases & shelving units;1260.0
744;BROR;Bookcases & shelving units;1345.0
745;BESTÅ;Bookcases & shelving units;1215.0
746;IVAR;Bookcases & shelving units;453.0
747;IVAR;Bookcases & shelving units;245.0
748;IVAR;Bookcases & shelving units;2275.0
749;HANVIKEN;Bookcases & shelving units;100.0
750;VASSVIKEN;Bookcases & shelving units;75.0
751;BILLY / MORLIDEN;Bookcases & shelving units;1770.0
752;ALGOT;Bookcases & shelving units;347.0
753;BROR;Bookcases & shelving units;1340.0
754;IVAR;Bookcases & shelving units;1045.0
755;IVAR;Bookcases & shelving units;1745.0
756;SKÄRHAMN;Bookcases & shelving units;29.0
757;IVAR;Bookcases & shelving units;145.0
758;BOTTNA;Bookcases & shelving units;65.0
759;IVAR;Bookcases & shelving units;1045.0
760;IVAR;Bookcases & shelving units;428.0
761;JONAXEL;Bookcases & shelving units;670.0
762;IVAR;Bookcases & shelving units;1980.0
763;UPPLEVA;Bookcases & shelving units;145.0
764;NOTVIKEN;Bookcases & shelving units;115.0
765;IVAR;Bookcases & shelving units;990.0
766;IVAR;Bookcases & shelving units;718.0
767;IVAR;Bookcases & shelving units;395.0
768;HISHULT;Bookcases & shelving units;35.0
769;ORRNÄS;Bookcases & shelving units;29.0
770;BILLSBRO;Bookcases & shelving units;35.0
771;IVAR;Bookcases & shelving units;906.0
772;RIKSVIKEN;Bookcases & shelving units;225.0
773;KALLAX;Bookcases & shelving units;100.0
774;KALLRÖR;Bookcases & shelving units;35.0
775;IVAR;Bookcases & shelving units;760.0
776;IVAR;Bookcases & shelving units;440.0
777;SVALNÄS;Bookcases & shelving units;1245.0
778;JONAXEL;Bookcases & shelving units;560.0
779;IVAR;Bookcases & shelving units;1225.0
780;KOLBJÖRN;Bookcases & shelving units;1145.0
781;SVALNÄS;Bookcases & shelving units;1620.0
782;IVAR;Bookcases & shelving units;1013.0
783;ALGOT;Bookcases & shelving units;555.0
784;TIMMERVIKEN;Bookcases & shelving units;115.0
785;BILLY;Bookcases & shelving units;700.0
786;JONAXEL;Bookcases & shelving units;950.0
787;VITTSJÖ;Bookcases & shelving units;1035.0
788;JONAXEL;Bookcases & shelving units;975.0
789;BROR;Bookcases & shelving units;375.0
790;IVAR;Bookcases & shelving units;1110.0
791;ALGOT / BROR;Bookcases & shelving units;1311.0
792;BROR;Bookcases & shelving units;1125.0
793;ALGOT;Bookcases & shelving units;388.6
794;IVAR;Bookcases & shelving units;910.0
795;JONAXEL;Bookcases & shelving units;630.0
796;TIMMERVIKEN;Bookcases & shelving units;100.0
797;IVAR;Bookcases & shelving units;75.0
798;ALGOT;Bookcases & shelving units;245.0
799;ALGOT;Bookcases & shelving units;594.0
800;SVALNÄS;Bookcases & shelving units;2070.0
801;JONAXEL;Bookcases & shelving units;730.0
802;ALGOT;Bookcases & shelving units;296.0
803;TIMMERVIKEN;Cabinets & cupboards;115.0
804;BESTÅ;Cabinets & cupboards;1850.0
805;TIMMERVIKEN;Cabinets & cupboards;100.0
806;BESTÅ;Cabinets & cupboards;820.0
807;GLASSVIK;Cabinets & cupboards;175.0
808;KALLAX;Cabinets & cupboards;250.0
809;EKET;Cabinets & cupboards;311.0
810;IVAR;Cabinets & cupboards;295.0
811;LOMMARP;Cabinets & cupboards;1116.0
812;DETOLF;Cabinets & cupboards;295.0
813;KALLAX;Cabinets & cupboards;500.0
814;BILLY / OXBERG;Cabinets & cupboards;315.0
815;SYVDE;Cabinets & cupboards;595.0
816;EKET;Cabinets & cupboards;377.0
817;LIXHULT;Cabinets & cupboards;580.0
818;LIXHULT;Cabinets & cupboards;175.0
819;BILLY / OXBERG;Cabinets & cupboards;195.0
820;HEMNES;Cabinets & cupboards;1595.0
821;BILLY / OXBERG;Cabinets & cupboards;385.0
822;BESTÅ;Cabinets & cupboards;920.0
823;LIXHULT;Cabinets & cupboards;350.0
824;BRUSALI;Cabinets & cupboards;595.0
825;IVAR;Cabinets & cupboards;345.0
826;BRIMNES;Cabinets & cupboards;445.0
827;LIXHULT;Cabinets & cupboards;356.0
828;BRIMNES;Cabinets & cupboards;395.0
829;ROTHULT;Cabinets & cupboards;95.0
830;BRUSALI;Cabinets & cupboards;375.0
831;HEMNES;Cabinets & cupboards;1395.0
832;LIXHULT;Cabinets & cupboards;663.0
833;BILLY / OXBERG;Cabinets & cupboards;575.0
834;LIATORP;Cabinets & cupboards;1295.0
835;BESTÅ;Cabinets & cupboards;1870.0
836;LIATORP;Cabinets & cupboards;1345.0
837;IVAR;Cabinets & cupboards;440.0
838;LIXHULT;Cabinets & cupboards;145.0
839;BRIMNES;Cabinets & cupboards;476.0
840;EKET;Cabinets & cupboards;656.0
841;MILSBO;Cabinets & cupboards;995.0
842;BILLY / OXBERG;Cabinets & cupboards;915.0
843;HAVSTA;Cabinets & cupboards;925.0
844;LIATORP;Cabinets & cupboards;1445.0
845;LIXHULT;Cabinets & cupboards;409.0
846;IKEA PS;Cabinets & cupboards;425.0
847;EKET;Cabinets & cupboards;620.0
848;FABRIKÖR;Cabinets & cupboards;636.0
849;BESTÅ;Cabinets & cupboards;1045.0
850;BILLY;Cabinets & cupboards;516.0
851;REGISSÖR;Cabinets & cupboards;796.0
852;BESTÅ;Cabinets & cupboards;980.0
853;BESTÅ;Cabinets & cupboards;2470.0
854;BILLY / MORLIDEN;Cabinets & cupboards;245.0
855;EDVALLA;Cabinets & cupboards;25.0
856;PLATSA;Cabinets & cupboards;1268.0
857;LIXHULT;Cabinets & cupboards;89.0
858;HEMNES;Cabinets & cupboards;595.0
859;BESTÅ;Cabinets & cupboards;1400.0
860;BRYGGJA;Cabinets & cupboards;597.0
861;BILLY / OXBERG;Cabinets & cupboards;930.0
862;LIXHULT;Cabinets & cupboards;700.0
863;LIXHULT;Cabinets & cupboards;178.0
864;BEKANT;Cabinets & cupboards;1389.0
865;ERIK;Cabinets & cupboards;595.0
866;BESTÅ;Cabinets & cupboards;25.0
867;BESTÅ;Cabinets & cupboards;170.0
868;MALSJÖ;Cabinets & cupboards;2100.0
869;HAVSTA;Cabinets & cupboards;695.0
870;LIXHULT;Cabinets & cupboards;643.0
871;GALANT;Cabinets & cupboards;5290.0
872;GALANT;Cabinets & cupboards;945.0
873;HÄLLAN;Cabinets & cupboards;875.0
874;UPPLEVA;Cabinets & cupboards;145.0
875;HÄLLAN;Cabinets & cupboards;700.0
876;BESTÅ;Cabinets & cupboards;225.0
877;FABRIKÖR;Cabinets & cupboards;676.0
878;BILLY / MORLIDEN;Cabinets & cupboards;415.0
879;GUBBARP;Cabinets & cupboards;3.0
880;EKET;Cabinets & cupboards;1248.0
881;IDÅSEN;Cabinets & cupboards;995.0
882;BESTÅ;Cabinets & cupboards;475.0
883;HAVSTA;Cabinets & cupboards;975.0
884;BESTÅ;Cabinets & cupboards;25.0
885;BESTÅ;Cabinets & cupboards;25.0
886;BESTÅ;Cabinets & cupboards;420.0
887;LIXHULT;Cabinets & cupboards;508.0
888;BRIMNES;Cabinets & cupboards;952.0
889;HAVSTA;Cabinets & cupboards;1900.0
890;BESTÅ BURS;Cabinets & cupboards;1195.0
891;MARKERAD;Cabinets & cupboards;597.0
892;EKET;Cabinets & cupboards;356.0
893;GALANT;Cabinets & cupboards;6480.0
894;HÄLLAN;Cabinets & cupboards;650.0
895;HAVSTA;Cabinets & cupboards;995.0
896;BESTÅ;Cabinets & cupboards;1305.0
897;EKET;Cabinets & cupboards;195.0
898;BESTÅ;Cabinets & cupboards;25.0
899;HAVSTA;Cabinets & cupboards;1240.0
900;BESTÅ;Cabinets & cupboards;2980.0
901;REGISSÖR;Cabinets & cupboards;1356.0
902;BESTÅ;Cabinets & cupboards;480.0
903;HÄLLAN;Cabinets & cupboards;325.0
904;BESTÅ;Cabinets & cupboards;1020.0
905;LIXHULT;Cabinets & cupboards;363.0
906;FIXA;Cabinets & cupboards;5.6
907;ENERYDA;Cabinets & cupboards;22.0
908;HAVSTA;Cabinets & cupboards;80.0
909;BESTÅ;Cabinets & cupboards;510.0
910;BESTÅ;Cabinets & cupboards;100.0
911;LIATORP;Cabinets & cupboards;4335.0
912;BESTÅ;Cabinets & cupboards;965.0
913;EDVALLA;Cabinets & cupboards;25.0
914;BESTÅ;Cabinets & cupboards;125.0
915;BESTÅ;Cabinets & cupboards;925.0
916;BESTÅ;Cabinets & cupboards;25.0
917;LIXHULT;Cabinets & cupboards;99.0
918;HEDRA;Cabinets & cupboards;9.0
919;NANNARP;Cabinets & cupboards;40.0
920;SELSVIKEN;Cabinets & cupboards;125.0
921;HAVSTA;Cabinets & cupboards;845.0
922;HAVSTA;Cabinets & cupboards;1550.0
923;HACKÅS;Cabinets & cupboards;32.0
924;BESTÅ;Cabinets & cupboards;375.0
925;LAPPVIKEN;Cabinets & cupboards;45.0
926;BESTÅ;Cabinets & cupboards;30.0
927;BILLY / OXBERG;Cabinets & cupboards;1390.0
928;BESTÅ;Cabinets & cupboards;225.0
929;HÄLLAN;Cabinets & cupboards;275.0
930;HAVSTA;Cabinets & cupboards;1295.0
931;GALANT;Cabinets & cupboards;2545.0
932;BESTÅ;Cabinets & cupboards;1600.5
933;LIXHULT;Cabinets & cupboards;267.0
934;BESTÅ;Cabinets & cupboards;1570.0
935;NOTVIKEN;Cabinets & cupboards;60.0
936;BESTÅ;Cabinets & cupboards;1820.0
937;ENERYDA;Cabinets & cupboards;35.0
938;BESTÅ;Cabinets & cupboards;135.0
939;BESTÅ / EKET;Cabinets & cupboards;1469.0
940;EKET;Cabinets & cupboards;114.0
941;BILLY / OXBERG;Cabinets & cupboards;2295.0
942;HÄLLAN;Cabinets & cupboards;1575.0
943;HAVSTA;Cabinets & cupboards;2645.0
944;LAPPVIKEN;Cabinets & cupboards;31.5
945;LIXHULT;Cabinets & cupboards;841.0
946;BEKANT;Cabinets & cupboards;1355.0
947;BILLSBRO;Cabinets & cupboards;15.0
948;MÖLLARP;Cabinets & cupboards;12.0
949;KALLVIKEN;Cabinets & cupboards;95.0
950;BESTÅ;Cabinets & cupboards;150.0
951;IDÅSEN;Cabinets & cupboards;1495.0
952;HAVSTA;Cabinets & cupboards;1590.0
953;HAVSTA;Cabinets & cupboards;1950.0
954;LIXHULT;Cabinets & cupboards;389.0
955;BILLSBRO;Cabinets & cupboards;55.0
956;BESTÅ;Cabinets & cupboards;1550.0
957;STALLARP;Cabinets & cupboards;45.0
958;EKET;Cabinets & cupboards;1391.0
959;SELSVIKEN;Cabinets & cupboards;150.0
960;HÄLLAN;Cabinets & cupboards;325.0
961;KALLRÖR;Cabinets & cupboards;25.0
962;ÖSTERNÄS;Cabinets & cupboards;49.0
963;ENERYDA;Cabinets & cupboards;35.0
964;STUBBARP;Cabinets & cupboards;35.0
965;BESTÅ;Cabinets & cupboards;25.0
966;BESTÅ;Cabinets & cupboards;60.0
967;BESTÅ;Cabinets & cupboards;595.0
968;ENERYDA;Cabinets & cupboards;35.0
969;BEKANT;Cabinets & cupboards;1294.0
970;HAVSTA;Cabinets & cupboards;895.0
971;BILLSBRO;Cabinets & cupboards;35.0
972;BESTÅ;Cabinets & cupboards;195.0
973;GALANT;Cabinets & cupboards;4540.0
974;LIXHULT;Cabinets & cupboards;198.0
975;IDÅSEN;Cabinets & cupboards;1090.0
976;HAVSTA;Cabinets & cupboards;4580.0
977;LIXHULT;Cabinets & cupboards;495.0
978;BILLY / MORLIDEN;Cabinets & cupboards;1770.0
979;SINDVIK;Cabinets & cupboards;125.0
980;LAPPVIKEN;Cabinets & cupboards;38.5
981;BESTÅ;Cabinets & cupboards;25.0
982;HISHULT;Cabinets & cupboards;17.0
983;BAGGANÄS;Cabinets & cupboards;50.0
984;KLACKBERG;Cabinets & cupboards;35.0
985;KALLVIKEN;Cabinets & cupboards;135.0
986;HÄLLAN;Cabinets & cupboards;375.0
987;ENERYDA;Cabinets & cupboards;17.0
988;BESTÅ;Cabinets & cupboards;225.0
989;BESTÅ;Cabinets & cupboards;110.0
990;HÄLLAN;Cabinets & cupboards;1400.0
991;HANVIKEN;Cabinets & cupboards;75.0
992;BESTÅ;Cabinets & cupboards;475.0
993;HAVSTA;Cabinets & cupboards;1540.0
994;BEKANT;Cabinets & cupboards;1000.0
995;BAGGANÄS;Cabinets & cupboards;27.0
996;BEKANT;Cabinets & cupboards;944.0
997;HÄLLAN;Cabinets & cupboards;2775.0
998;BILLY / OXBERG;Cabinets & cupboards;1370.0
999;BESTÅ;Cabinets & cupboards;990.0
1000;VASSVIKEN;Cabinets & cupboards;75.0
1001;BESTÅ;Cabinets & cupboards;2730.0
1002;MÖLLARP;Cabinets & cupboards;17.0
1003;BESTÅ;Cabinets & cupboards;75.0
1004;BAGGANÄS;Cabinets & cupboards;27.0
1005;SINDVIK;Cabinets & cupboards;150.0
1006;KALLRÖR;Cabinets & cupboards;45.0
1007;RIKSVIKEN;Cabinets & cupboards;225.0
1008;NOTVIKEN;Cabinets & cupboards;100.0
1009;LAXVIKEN;Cabinets & cupboards;175.0
1010;BESTÅ;Cabinets & cupboards;1470.0
1011;MALSJÖ;Cabinets & cupboards;1516.0
1012;BESTÅ;Cabinets & cupboards;150.0
1013;BJÄRRED;Cabinets & cupboards;49.0
1014;HÄLLAN;Cabinets & cupboards;600.0
1015;BESTÅ;Cabinets & cupboards;2710.0
1016;LIXHULT;Cabinets & cupboards;693.0
1017;HAVSTA;Cabinets & cupboards;2980.0
1018;SELSVIKEN;Cabinets & cupboards;60.0
1019;BESTÅ;Cabinets & cupboards;100.0
1020;BESTÅ;Cabinets & cupboards;2330.0
1021;HAVSTA;Cabinets & cupboards;3680.0
1022;EKET;Cabinets & cupboards;1123.0
1023;HAVSTA;Cabinets & cupboards;1395.0
1024;BESTÅ / EKET;Cabinets & cupboards;1719.0
1025;BESTÅ;Cabinets & cupboards;3340.0
1026;HAVSTA;Cabinets & cupboards;4770.0
1027;LIXHULT;Cabinets & cupboards;297.0
1028;BEKANT;Cabinets & cupboards;1039.0
1029;BEKANT;Cabinets & cupboards;1200.0
1030;BILLY / OXBERG;Cabinets & cupboards;1735.0
1031;HÄLLAN;Cabinets & cupboards;1750.0
1032;UPPLEVA;Cabinets & cupboards;145.0
1033;BILLSBRO;Cabinets & cupboards;25.0
1034;BILLSBRO;Cabinets & cupboards;19.0
1035;KALLVIKEN;Cabinets & cupboards;170.0
1036;HACKÅS;Cabinets & cupboards;50.0
1037;ORRNÄS;Cabinets & cupboards;29.0
1038;BILLSBRO;Cabinets & cupboards;35.0
1039;MOSSARYD;Cabinets & cupboards;29.0
1040;ORRNÄS;Cabinets & cupboards;17.0
1041;SKÄRHAMN;Cabinets & cupboards;39.0
1042;HEMNES;Cabinets & cupboards;2666.0
1043;IDÅSEN;Cabinets & cupboards;1345.0
1044;KALLRÖR;Cabinets & cupboards;35.0
1045;GALANT;Cabinets & cupboards;1520.0
1046;BAGGANÄS;Cabinets & cupboards;22.0
1047;EKET;Cabinets & cupboards;45.0
1048;GLASSVIK;Cabinets & cupboards;195.0
1049;LIXHULT;Cabinets & cupboards;244.0
1050;BILLSBRO;Cabinets & cupboards;45.0
1051;LIXHULT;Cabinets & cupboards;1160.0
1052;BERGHALLA;Cabinets & cupboards;22.0
1053;HAVSTA;Cabinets & cupboards;2525.0
1054;BILLSBRO;Cabinets & cupboards;69.0
1055;HÄLLAN;Cabinets & cupboards;50.0
1056;STOCKVIKEN;Cabinets & cupboards;210.0
1057;BESTÅ / EKET;Cabinets & cupboards;1578.0
1058;EKET;Cabinets & cupboards;125.0
1059;EKET;Cabinets & cupboards;384.0
1060;IDÅSEN;Cabinets & cupboards;1250.0
1061;SULARP;Cabinets & cupboards;45.5
1062;VASSVIKEN;Cabinets & cupboards;100.0
1063;LIXHULT;Cabinets & cupboards;1020.0
1064;LIXHULT;Cabinets & cupboards;287.0
1065;HAVSTA;Cabinets & cupboards;2290.0
1066;HAVSTA;Cabinets & cupboards;100.0
1067;GALANT;Cabinets & cupboards;2270.0
1068;BAGGANÄS;Cabinets & cupboards;35.0
1069;HISHULT;Cabinets & cupboards;35.0
1070;BILLSBRO;Cabinets & cupboards;15.0
1071;BESTÅ;Cabinets & cupboards;15.0
1072;HACKÅS;Cabinets & cupboards;17.0
1073;MALSJÖ;Cabinets & cupboards;1276.0
1074;HANVIKEN;Cabinets & cupboards;100.0
1075;MOSSARYD;Cabinets & cupboards;29.0
1076;ÖSTERNÄS;Cabinets & cupboards;70.0
1077;BESTÅ;Cabinets & cupboards;890.0
1078;EKET;Cabinets & cupboards;139.0
1079;BESTÅ;Cabinets & cupboards;1350.0
1080;BEKANT;Cabinets & cupboards;939.0
1081;BEKANT;Cabinets & cupboards;1350.0
1082;TIMMERVIKEN;Cabinets & cupboards;60.0
1083;EKET;Cabinets & cupboards;210.0
1084;HAVSTA;Cabinets & cupboards;2235.0
1085;VASSVIKEN;Cabinets & cupboards;150.0
1086;BESTÅ;Cabinets & cupboards;2635.0
1087;EKET;Cabinets & cupboards;777.0
1088;UPPLEVA;Cabinets & cupboards;199.0
1089;NOTVIKEN;Cabinets & cupboards;115.0
1090;BEKANT;Cabinets & cupboards;1105.0
1091;BILLSBRO;Cabinets & cupboards;49.0
1092;GALANT;Cabinets & cupboards;3140.0
1093;HANVIKEN;Cabinets & cupboards;50.0
1094;GALANT;Cabinets & cupboards;3240.0
1095;NORRÅKER;Café furniture;295.0
1096;NORRÅKER;Café furniture;145.0
1097;NORRÅKER;Café furniture;596.0
1098;STENSELE;Café furniture;450.0
1099;STENSELE;Café furniture;450.0
1100;NORRÅKER / NORRÅKER;Café furniture;1385.0
1101;NORRÅKER;Café furniture;395.0
1102;NORRÅKER;Café furniture;476.0
1103;JANINGE;Café furniture;595.0
1104;STENSELE;Café furniture;550.0
1105;LEIFARNE;Café furniture;275.0
1106;STENSELE / RÖNNINGE;Café furniture;1140.0
1107;JANINGE;Café furniture;180.0
1108;NORRARYD;Café furniture;395.0
1109;RÖNNINGE;Café furniture;345.0
1110;YNGVAR;Café furniture;399.0
1111;STENSELE / RÖNNINGE;Café furniture;1140.0
1112;JANINGE;Café furniture;225.0
1113;NORRÅKER / NORRARYD;Café furniture;1385.0
1114;JANINGE;Café furniture;595.0
1115;STENSELE / NORRARYD;Café furniture;1340.0
1116;SVENBERTIL;Café furniture;275.0
1117;YNGVAR;Café furniture;395.0
1118;YNGVAR;Café furniture;475.0
1119;LEIFARNE;Café furniture;275.0
1120;JANINGE;Café furniture;225.0
1121;MELLTORP / ADDE;Chairs;179.0
1122;MALINDA;Chairs;25.0
1123;BINGSTA;Chairs;595.0
1124;SKRUVSTA;Chairs;545.0
1125;LOBERGET / BLYSKÄR;Chairs;155.0
1126;STRANDMON;Chairs;995.0
1127;RENBERGET;Chairs;175.0
1128;SNILLE;Chairs;125.0
1129;PELLO;Chairs;195.0
1130;MILLBERGET;Chairs;350.0
1131;FANBYN;Chairs;295.0
1132;FLINTAN / NOMINELL;Chairs;370.0
1133;EKOLSUND;Chairs;1395.0
1134;NILSOVE;Chairs;395.0
1135;AGEN;Chairs;245.0
1136;ADDE;Chairs;40.0
1137;SKÅLBERG / SPORREN;Chairs;190.0
1138;MARIUS;Chairs;25.0
1139;MOLTE;Chairs;69.0
1140;GUNDE;Chairs;30.0
1141;ÖRFJÄLL;Chairs;195.0
1142;NOLMYRA;Chairs;175.0
1143;LÅNGFJÄLL;Chairs;695.0
1144;STRANDMON;Chairs;495.0
1145;GRÖNADAL;Chairs;795.0
1146;INGOLF;Chairs;195.0
1147;KARLJAN;Chairs;125.0
1148;BLECKBERGET;Chairs;250.0
1149;REMSTA;Chairs;795.0
1150;STOCKSUND;Chairs;995.0
1151;INGOLF;Chairs;175.0
1152;FLINTAN;Chairs;245.0
1153;IKEA PS GULLHOLMEN;Chairs;295.0
1154;MARKUS;Chairs;795.0
1155;BEKVÄM;Chairs;59.0
1156;MELLTORP / ADDE;Chairs;359.0
1157;TOSSBERG;Chairs;495.0
1158;SAKARIAS;Chairs;50.0
1159;KYRRE;Chairs;60.0
1160;TEODORES;Chairs;95.0
1161;BUSKBO;Chairs;675.0
1162;JOKKMOKK;Chairs;79.2
1163;FANBYN;Chairs;275.0
1164;NORRÅKER;Chairs;295.0
1165;LEIFARNE;Chairs;310.0
1166;ODGER;Chairs;395.0
1167;TOBIAS;Chairs;345.0
1168;TULLSTA;Chairs;545.0
1169;STIG;Chairs;69.0
1170;ÖRFJÄLL;Chairs;195.0
1171;VEDBO;Chairs;975.0
1172;HARRY;Chairs;199.0
1173;IKEA PS LÖMSK;Chairs;345.0
1174;LOBERGET / SIBBEN;Chairs;95.0
1175;ÖRFJÄLL;Chairs;195.0
1176;POÄNG;Chairs;179.0
1177;JOKKMOKK;Chairs;549.0
1178;MARIUS;Chairs;25.0
1179;POÄNG;Chairs;790.0
1180;LEIFARNE;Chairs;245.0
1181;MALINDA;Chairs;25.0
1182;SÖDERHAMN;Chairs;1100.0
1183;MACKAPÄR;Chairs;295.0
1184;NILSOVE / NORNA;Chairs;424.0
1185;ALEFJÄLL;Chairs;1295.0
1186;EKTORP;Chairs;675.0
1187;LEIFARNE;Chairs;195.0
1188;STEFAN;Chairs;85.0
1189;ODGER;Chairs;177.0
1190;GUNDE;Chairs;30.0
1191;NISSE;Chairs;49.0
1192;MALINDA;Chairs;25.0
1193;ANTILOP;Chairs;16.0
1194;EKERÖ;Chairs;695.0
1195;HATTEFJÄLL;Chairs;1295.0
1196;BÖRJE;Chairs;175.0
1197;DAGOTTO;Chairs;69.0
1198;JÄRVFJÄLLET;Chairs;945.0
1199;KARLJAN;Chairs;125.0
1200;RÅDVIKEN;Chairs;675.0
1201;HENRIKSDAL;Chairs;295.0
1202;GRÖNLID;Chairs;1895.0
1203;MARTIN;Chairs;99.0
1204;HEMNES;Chairs;495.0
1205;LERHAMN;Chairs;589.0
1206;LÅNGFJÄLL;Chairs;595.0
1207;SAKARIAS;Chairs;645.0
1208;BALTSAR;Chairs;595.0
1209;BERTIL;Chairs;19.0
1210;BINGSTA;Chairs;695.0
1211;ULRIKSBERG;Chairs;445.0
1212;FÖRSIKTIG;Chairs;15.0
1213;JUSTINA;Chairs;19.0
1214;INGOLF;Chairs;345.0
1215;SAKARIAS;Chairs;225.0
1216;KOARP;Chairs;825.0
1217;MAMMUT;Chairs;29.0
1218;TÄRENDÖ / ADDE;Chairs;285.0
1219;LÅNGFJÄLL;Chairs;645.0
1220;NILSERIK;Chairs;195.0
1221;BERTIL;Chairs;11.4
1222;LILLHÖJDEN;Chairs;395.0
1223;DALFRED;Chairs;195.0
1224;MARKERAD;Chairs;327.0
1225;SAKARIAS;Chairs;95.0
1226;JULES;Chairs;255.0
1227;POÄNG;Chairs;179.0
1228;SVENBERTIL;Chairs;245.0
1229;STOCKSUND;Chairs;1695.0
1230;VIPPÄRT;Chairs;29.0
1231;ÖRFJÄLL;Chairs;225.0
1232;BENARP;Chairs;1495.0
1233;FRANKLIN;Chairs;129.0
